participant,study,session,date,expName,psychopyVersion,OS,frameRate,mouse_practice.x,mouse_practice.y,mouse_practice.leftButton,mouse_practice.midButton,mouse_practice.rightButton,mouse_practice.time,mouse_practice.clicked_name,textbox_followup_practice.text,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,file_path,id,item,status,response,op1,op2,op3,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,textbox_followup.text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,-0.373409526,-0.104711858,1,0,0,11.2501,text_option_1_practice,,0,0,0,0,1,./stim/p03_syllable_1_liamo_hit.wav,p03,liamo,hit,lia-mo,lia-mo,li-a-mo, ,,,,,,,,,,,,,,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,0.036027527,-0.300001074,1,0,0,6.8874,text_option_other_practice,MATI ,0,1,1,1,1,./stim/p05_syllable_1_matio_hit.wav,p05,matio,hit,ma-tio,ma-tio,ma-ti-o, ,,,,,,,,,,,,,,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,-0.015676202,-0.307512297,1,0,0,9.5018,text_option_other_practice,LLAMO,0,2,2,2,1,./stim/p08_syllable_1_liamo_hit.wav,p08,liamo,hit,ja-mo,lia-mo,li-a-mo, ,,,,,,,,,,,,,,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_paluguato_hit.wav,p04,paluguato,hit,pa-lu-gua,pa-lu-gua-to,pa-lu-gu-a-to, ,0.047931378,-0.306155968,1,0,0,38.5597,text_option_other,palugua,0,0,0,61,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_lakabiaisto_hit.wav,p05,lakabiaisto,hit,la-ka-bi-ais-to,la-ka-biais-to,la-ka-bi-ais-to,la-ka-bia-is-to,-0.354977298,-0.110563332,1,0,0,4.8618,text_option_1,,0,1,1,74,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_costonhialo_hit.wav,p03,costoñialo,hit,cos-to-nhia-lo,cos-to-ñia-lo,cos-to-ñi-a-lo, ,-0.377718082,-0.099891076,1,0,0,10.9457,text_option_1,,0,2,2,1,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_faluduako_hit.wav,p05,faluduako,hit,fa-lu-ba-ko,fa-lu-dua-ko,fa-lu-du-a-ko, ,-0.378446715,-0.112474532,1,0,0,2.4456,text_option_1,,0,3,3,70,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_palufauto_hit.wav,p04,palufauto,hit,pa-lu-fau-to,pa-lu-fau-to,pa-lu-fa-u-to, ,-0.378725286,-0.111159599,1,0,0,1.3247,text_option_1,,0,4,4,60,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_palutrauco_hit.wav,p06,palutrauco,hit,pa-lu-tra-u-co,pa-lu-trau-co,pa-lu-tra-u-co, ,0.421641155,-0.100381663,1,0,0,5.467,text_option_2,,0,5,5,131,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_mebochiana_hit.wav,p08,mebochiana,hit,me-bo-chi-a-na,me-bo-chia-na,me-bo-chi-a-na, ,0.421641155,-0.100381663,1,0,0,2.93,text_option_2,,0,6,6,192,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_pachialo_hit.wav,p08,pachialo,hit,pa-chi-ja-lo,pa-chia-lo,pa-chi-a-lo, ,0.410831426,-0.102947529,1,0,0,3.4032,text_option_2,,0,7,7,194,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_lakakuaisto_hit.wav,p08,lakakuaisto,hit,la-ka-ku-ais-to,la-ka-kuais-to,la-ka-ku-ais-to,la-ka-kua-is-to,0.419473625,-0.105939651,1,0,0,13.2788,text_option_2,,0,8,8,185,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_lakadiaisto_hit.wav,p08,lakadiaisto,hit,la-ka-di-jas-to,la-ka-diais-to,la-ka-di-ais-to,la-ka-dia-is-to,0.388048592,-0.101523869,1,0,0,4.0164,text_option_2,,0,9,9,178,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakatuaisto_hit.wav,p06,lakatuaisto,hit,la-ka-tu-a-is,la-ka-tuais-to,la-ka-tu-ais-to,la-ka-tua-is-to,0.432809271,-0.09917521,1,0,0,8.6311,text_option_2,,0,10,10,121,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_palutrauco_hit.wav,p03,palutrauco,hit,pa-lu-trau-co,pa-lu-trau-co,pa-lu-tra-u-co, ,0.333976221,-0.116625499,1,0,0,12.3291,text_option_2,,0,11,11,29,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_costonhialo_hit.wav,p04,costoñialo,hit,cos-to-nhia-lo,cos-to-ñia-lo,cos-to-ñi-a-lo, ,-0.323765269,-0.108921808,1,0,0,3.3034,text_option_1,,0,12,12,35,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_pachialo_hit.wav,p03,pachialo,hit,pa-chia-lo,pa-chia-lo,pa-chi-a-lo, ,-0.376029443,-0.104537326,1,0,0,1.4757,text_option_1,,0,13,13,24,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_lakabuaisto_hit.wav,p08,lakabuaisto,hit,la-ka-bu-ais-to,la-ka-buais-to,la-ka-bu-ais-to,la-ka-bua-is-to,0.322168265,-0.105982401,1,0,0,8.8029,text_option_2,,0,14,14,177,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_flauro_hit.wav,p05,flauro,hit,fa-lu-ro,flau-ro,fla-u-ro, ,0.375847738,-0.09784438,1,0,0,2.6659,text_option_2,,0,15,15,73,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_palumaisto_hit.wav,p08,palumaisto,hit,pa-lu-mais-to,pa-lu-mais-to,pa-lu-ma-is-to, ,-0.341449691,-0.103710427,1,0,0,6.6481,text_option_1,,0,16,16,198,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_chiaba_hit.wav,p03,chiaba,hit,chia-ba,chia-ba,chi-a-ba, ,-0.35653843,-0.104712606,1,0,0,6.0844,text_option_1,,0,17,17,0,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_faluduako_hit.wav,p06,faluduako,hit,fa-lu-dua-ko,fa-lu-dua-ko,fa-lu-du-a-ko, ,0.396178952,-0.10276813,1,0,0,2.7924,text_option_2,,0,18,18,104,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakaguaisto_hit.wav,p06,lakaguaisto,hit,la-ka-gu-a-is,la-ka-guais-to,la-ka-gu-ais-to,la-ka-gua-is-to,0.405565434,-0.114144226,1,0,0,3.7065,text_option_2,,0,19,19,115,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_falutraigo_hit.wav,p05,falutraigo,hit,fa-lu-trai-go,fa-lu-trai-go,fa-lu-tra-i-go, ,-0.372503983,-0.106311793,1,0,0,5.3368,text_option_1,,0,20,20,72,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_lakabuaisto_hit.wav,p07,lakabuaisto,hit,la-ka-buais-to,la-ka-buais-to,la-ka-bu-ais-to,la-ka-bua-is-to,-0.370050757,-0.107133338,1,0,0,1.3235,text_option_1,,0,21,21,143,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_chiaba_hit.wav,p05,chiaba,hit,chia-ba,chia-ba,chi-a-ba, ,-0.402432708,-0.100181178,1,0,0,1.1869,text_option_1,,0,22,22,68,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_lakakuaisto_hit.wav,p07,lakakuaisto,hit,la-ka-kuais-to,la-ka-kuais-to,la-ka-ku-ais-to,la-ka-kua-is-to,-0.344822069,-0.101878301,1,0,0,4.1477,text_option_1,,0,23,23,151,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakafiaisto_hit.wav,p06,lakafiaisto,hit,la-ka-fia-is-to,la-ka-fiais-to,la-ka-fi-ais-to,la-ka-fia-is-to,0.005758638,-0.10674497,1,0,0,7.0149,text_option_3,,0,24,24,112,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_lakaguaisto_hit.wav,p04,lakaguaisto,hit,la-ka-guais-to,la-ka-guais-to,la-ka-gu-ais-to,la-ka-gua-is-to,-0.346285801,-0.103348746,1,0,0,2.1353,text_option_1,,0,25,25,47,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_costonhialo_hit.wav,p05,costoñialo,hit,cos-to-nhia-lo,cos-to-ñia-lo,cos-to-ñi-a-lo, ,-0.370476315,-0.094271146,1,0,0,2.7138,text_option_1,,0,26,26,69,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_chiaba_hit.wav,p04,chiaba,hit,chia-ba,chia-ba,chi-a-ba, ,-0.372566872,-0.111020313,1,0,0,2.588,text_option_1,,0,27,27,34,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakapiaisto_hit.wav,p06,lakapiaisto,hit,la-ka-pia-is-to,la-ka-piais-to,la-ka-pi-ais-to,la-ka-pia-is-to,0.024502279,-0.112616865,1,0,0,2.9832,text_option_3,,0,28,28,118,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_mebochiana_hit.wav,p07,mebochiana,hit,me-bo-chia-na,me-bo-chia-na,me-bo-chi-a-na, ,0.375816026,-0.108115584,1,0,0,1.2066,text_option_2,,0,29,29,158,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakatiaisto_hit.wav,p06,lakatiaisto,hit,la-ka-pia-is-to,la-ka-tiais-to,la-ka-ti-ais-to,la-ka-tia-is-to,0.089715337,-0.104371188,1,0,0,0.5099,text_option_3,,0,30,30,120,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_falufaisto_hit.wav,p08,falufaisto,hit,fa-lu-fais-to,fa-lu-fais-to,fa-lu-fa-is-to, ,-0.362637061,-0.107792797,1,0,0,20.1732,text_option_1,,0,31,31,173,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p08_syllable_1_faluduako_hit.wav,p08,faluduako,hit,fa-lu-duai-ko,fa-lu-dua-ko,fa-lu-du-a-ko, ,0.378848856,-0.105975663,1,0,0,2.0588,text_option_2,,0,32,32,172,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_palumaisto_hit.wav,p07,palumaisto,hit,pa-lu-mais-to,pa-lu-mais-to,pa-lu-ma-is-to, ,-0.359684744,-0.10431308,1,0,0,10.7166,text_option_1,,0,33,33,164,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_nhiape_hit.wav,p05,ñiape,hit,nhia-pe,ñia-pe,ñi-a-pe, ,-0.372152906,-0.104062728,1,0,0,1.0832,text_option_1,,0,34,34,91,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_palufauto_hit.wav,p03,palufauto,hit,pa-lu-fau,pa-lu-fau-to,pa-lu-fa-u-to, ,-0.374728661,-0.100321595,1,0,0,4.6304,text_option_1,,0,35,35,26,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_mebochiana_hit.wav,p06,mebochiana,hit,me-bo-shi-a-na,me-bo-chia-na,me-bo-chi-a-na, ,0.435026042,-0.104759243,1,0,0,6.8546,text_option_2,,0,36,36,124,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_falufaisto_hit.wav,p06,falufaisto,hit,fa-lu-fa-is-to,fa-lu-fais-to,fa-lu-fa-is-to, ,0.412557537,-0.106693451,1,0,0,0.5426,text_option_2,,0,37,37,105,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lliape_hit.wav,p06,lliape,hit,lli-lla-pe,llia-pe,lli-a-pe, ,0.361464044,-0.097800521,1,0,0,2.135,text_option_2,,0,38,38,122,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_flauro_hit.wav,p06,flauro,hit,fla-u-ro,flau-ro,fla-u-ro, ,0.360901521,-0.104429368,1,0,0,0.9503,text_option_2,,0,39,39,107,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_manhiala_hit.wav,p04,mañiala,hit,ma-nhia-la,ma-ñia-la,ma-ñi-a-la, ,-0.368006014,-0.095837545,1,0,0,3.2796,text_option_1,,0,40,40,55,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p03_syllable_1_lakabuaisto_hit.wav,p03,lakabuaisto,hit,la-ka-buais-to,la-ka-buais-to,la-ka-bu-ais-to,la-ka-bua-is-to,-0.362928674,-0.099860369,1,0,0,4.4152,text_option_1,,0,41,41,7,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p05_syllable_1_lakadiaisto_hit.wav,p05,lakadiaisto,hit,la-ka-di-ais-to,la-ka-diais-to,la-ka-di-ais-to,la-ka-dia-is-to,-0.348631599,-0.107381827,1,0,0,6.3063,text_option_1,,0,42,42,76,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p06_syllable_1_lakakiaisto_hit.wav,p06,lakakiaisto,hit,la-ka-kia-is-to,la-ka-kiais-to,la-ka-ki-ais-to,la-ka-kia-is-to,-0.00940077,-0.103632984,1,0,0,14.4407,text_option_3,,0,43,43,116,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_ruyiola_hit.wav,p07,ruyiola,hit,ru-yio-la,ru-yio-la,ru-yi-o-la, ,-0.379138398,-0.098474407,1,0,0,4.2825,text_option_1,,0,44,44,168,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p04_syllable_1_lakafuaisto_hit.wav,p04,lakafuaisto,hit,la-ka-fuais-to,la-ka-fuais-to,la-ka-fu-ais-to,la-ka-fua-is-to,-0.348025531,-0.09376442,1,0,0,9.8332,text_option_1,,0,45,45,45,1,
5ec81ba6c71d2b0f9add5de5,63f3cfca20052e4ae7554ebf,6453cd91af80da1c6dc12532,2023-05-04_17h22.45.784,ga_syllabified_check,2022.2.5,MacIntel,3.154424869,,,,,,,,,,,,,,./stim/p07_syllable_1_faluduako_hit.wav,p07,faluduako,hit,fa-lu-dua-ko,fa-lu-dua-ko,fa-lu-du-a-ko, ,-0.359105018,-0.09741525,1,0,0,1.1898,text_option_1,,0,46,46,138,1,
